Hours Viewed,release_year,Cluster
1200000,2020.0,0
68900000,2022.0,0
59400000,2023.0,0
37500000,2022.0,0
31700000,2022.0,0
30800000,2023.0,0
28500000,2023.0,0
22600000,2020.0,0
18800000,2022.0,0
18300000,2018.0,1
17800000,2022.0,0
16500000,2022.0,0
15600000,2022.0,0
8700000,2017.0,1
6900000,2022.0,0
59200000,2023.0,0
50600000,2022.0,0
45200000,2013.0,1
37400000,2022.0,0
32900000,2019.0,1
32900000,2020.0,0
26700000,2018.0,1
18600000,2018.0,1
17800000,2015.0,1
12200000,2023.0,0
10000000,2020.0,0
6500000,2019.0,1
5700000,2017.0,1
4100000,2019.0,1
3200000,2023.0,0
31300000,2017.0,1
31200000,2019.0,1
26700000,2022.0,0
22300000,2023.0,0
19600000,2020.0,0
19200000,2018.0,1
15600000,2020.0,0
15200000,2022.0,0
14300000,2023.0,0
52100000,2016.0,1
33200000,2018.0,1
27000000,2015.0,1
25800000,2017.0,1
24900000,2020.0,0
20800000,2016.0,1
18500000,2023.0,0
18200000,2023.0,0
18200000,2023.0,0
18100000,2021.0,0
17000000,2021.0,0
15500000,2023.0,0
15400000,2022.0,0
14000000,2019.0,1
13400000,2023.0,0
12000000,2022.0,0
11000000,2023.0,0
10900000,2023.0,0
10100000,2023.0,0
5500000,2023.0,0
29900000,2022.0,0
27700000,2021.0,0
24800000,2021.0,0
22600000,2019.0,1
22500000,2021.0,0
19200000,2018.0,1
18000000,2022.0,0
16700000,2021.0,0
16000000,2023.0,0
15900000,2023.0,0
6100000,2023.0,0
37600000,2022.0,0
26400000,2023.0,0
21200000,2023.0,0
20000000,2023.0,0
17700000,2022.0,0
15800000,2023.0,0
15400000,2019.0,1
14300000,2017.0,1
14300000,2017.0,1
13800000,2022.0,0
13700000,2023.0,0
6900000,2020.0,0
3500000,2020.0,0
35600000,2021.0,0
30600000,2015.0,1
27000000,2016.0,1
24200000,2020.0,0
22600000,2023.0,0
19100000,2022.0,0
19100000,2021.0,0
16500000,2018.0,1
15800000,2019.0,1
15300000,2021.0,0
15100000,2017.0,1
15000000,2023.0,0
14600000,2023.0,0
14500000,2017.0,1
14200000,2022.0,0
14200000,2022.0,0
13600000,2021.0,0
13400000,2022.0,0
10700000,2022.0,0
10700000,2023.0,0
9600000,2022.0,0
9600000,2023.0,0
9400000,2022.0,0
9000000,2022.0,0
7800000,2019.0,1
5900000,2019.0,1
5900000,2018.0,1
28800000,2022.0,0
22900000,2016.0,1
21900000,2023.0,0
21400000,2022.0,0
20300000,2020.0,0
18000000,2023.0,0
16300000,2022.0,0
15100000,2023.0,0
14300000,2023.0,0
10100000,2020.0,0
8700000,2019.0,1
7800000,2023.0,0
7500000,2021.0,0
7400000,2022.0,0
7300000,2022.0,0
3300000,2022.0,0
2800000,2020.0,0
1500000,2023.0,0
60400000,2021.0,0
44000000,2023.0,0
29000000,2017.0,1
26700000,2017.0,1
24200000,2017.0,1
24200000,2019.0,1
19800000,2022.0,0
18300000,2023.0,0
18300000,2022.0,0
18000000,2016.0,1
14500000,2019.0,1
14500000,2019.0,1
14400000,2023.0,0
14400000,2022.0,0
13300000,2021.0,0
13200000,2022.0,0
13200000,2023.0,0
13100000,2023.0,0
12200000,2018.0,1
10400000,2021.0,0
6700000,2022.0,0
43600000,2017.0,1
25500000,2018.0,1
23400000,2017.0,1
20600000,2022.0,0
18600000,2021.0,0
16500000,2018.0,1
14600000,2016.0,1
14600000,2018.0,1
13600000,2022.0,0
13100000,2021.0,0
12700000,2022.0,0
12200000,2019.0,1
10800000,2022.0,0
10300000,2020.0,0
9500000,2019.0,1
8800000,2022.0,0
4800000,2019.0,1
3700000,2023.0,0
3000000,2020.0,0
36300000,2014.0,1
35000000,2022.0,0
30500000,2021.0,0
24000000,2020.0,0
24000000,2023.0,0
22700000,2021.0,0
22400000,2018.0,1
22000000,2019.0,1
21500000,2023.0,0
20800000,2017.0,1
18700000,2023.0,0
17900000,2018.0,1
15700000,2023.0,0
13500000,2023.0,0
13000000,2021.0,0
12900000,2018.0,1
11300000,2020.0,0
10200000,2021.0,0
9300000,2018.0,1
9000000,2021.0,0
8800000,2023.0,0
7500000,2018.0,1
25500000,2018.0,1
24700000,2018.0,1
21300000,2020.0,0
19100000,2021.0,0
19000000,2020.0,0
18200000,2018.0,1
18000000,2019.0,1
15900000,2023.0,0
15500000,2022.0,0
14700000,2023.0,0
14400000,2021.0,0
14300000,2023.0,0
14200000,2021.0,0
12200000,2021.0,0
12100000,2022.0,0
11700000,2022.0,0
11600000,2018.0,1
11600000,2018.0,1
11300000,2022.0,0
10200000,2022.0,0
9800000,2021.0,0
9800000,2023.0,0
9100000,2020.0,0
8900000,2022.0,0
8200000,2021.0,0
6000000,2018.0,1
4200000,2016.0,1
3700000,2023.0,0
3100000,2023.0,0
62000000,2022.0,0
29100000,2023.0,0
24000000,2016.0,1
23700000,2023.0,0
21000000,2017.0,1
18400000,2016.0,1
15900000,2021.0,0
15700000,2023.0,0
15300000,2022.0,0
14300000,2023.0,0
13200000,2019.0,1
12900000,2018.0,1
11800000,2021.0,0
11800000,2018.0,1
11500000,2023.0,0
11100000,2021.0,0
10600000,2023.0,0
9400000,2017.0,1
9200000,2023.0,0
7600000,2020.0,0
7600000,2023.0,0
5900000,2019.0,1
5500000,2023.0,0
2500000,2019.0,1
34700000,2023.0,0
32800000,2015.0,1
31400000,2015.0,1
31100000,2016.0,1
28800000,2017.0,1
26800000,2023.0,0
25700000,2018.0,1
25100000,2018.0,1
24900000,2016.0,1
22200000,2018.0,1
22100000,2019.0,1
21700000,2018.0,1
20000000,2017.0,1
20000000,2021.0,0
19300000,2019.0,1
18900000,2020.0,0
15800000,2016.0,1
15200000,2022.0,0
13600000,2021.0,0
13300000,2023.0,0
13200000,2023.0,0
12800000,2020.0,0
12500000,2014.0,1
12400000,2018.0,1
11800000,2016.0,1
11600000,2019.0,1
11400000,2020.0,0
10800000,2020.0,0
10500000,2017.0,1
10300000,2019.0,1
8900000,2022.0,0
8100000,2022.0,0
7300000,2022.0,0
7300000,2016.0,1
6700000,2022.0,0
6700000,2017.0,1
6700000,2019.0,1
5700000,2023.0,0
5000000,2022.0,0
4600000,2023.0,0
3200000,2023.0,0
1800000,2022.0,0
800000,2021.0,0
50300000,2021.0,0
26400000,2020.0,0
22700000,2023.0,0
22000000,2019.0,1
21500000,2022.0,0
20900000,2020.0,0
19700000,2019.0,1
19200000,2019.0,1
18700000,2020.0,0
15700000,2022.0,0
15000000,2022.0,0
14400000,2021.0,0
13900000,2018.0,1
13800000,2017.0,1
12300000,2022.0,0
12300000,2019.0,1
12200000,2018.0,1
11500000,2023.0,0
11200000,2019.0,1
10800000,2019.0,1
10600000,2021.0,0
9600000,2023.0,0
8100000,2023.0,0
7600000,2022.0,0
7500000,2023.0,0
7200000,2020.0,0
7100000,2023.0,0
6500000,2022.0,0
6400000,2020.0,0
5700000,2022.0,0
4900000,2022.0,0
2900000,2020.0,0
28100000,2017.0,1
20200000,2023.0,0
19400000,2017.0,1
19100000,2019.0,1
17900000,2019.0,1
17000000,2023.0,0
16600000,2023.0,0
15700000,2022.0,0
15700000,2022.0,0
13600000,2020.0,0
13000000,2022.0,0
12300000,2023.0,0
11300000,2016.0,1
10500000,2020.0,0
10300000,2020.0,0
10100000,2023.0,0
9300000,2017.0,1
8800000,2020.0,0
6900000,2022.0,0
5300000,2021.0,0
5200000,2023.0,0
5200000,2018.0,1
5000000,2019.0,1
4900000,2022.0,0
4200000,2018.0,1
3700000,2021.0,0
3300000,2019.0,1
2900000,2023.0,0
2100000,2023.0,0
900000,2020.0,0
700000,2019.0,1
56700000,2021.0,0
43100000,2020.0,0
32200000,2017.0,1
27300000,2016.0,1
26500000,2018.0,1
19300000,2020.0,0
18100000,2019.0,1
15100000,2022.0,0
14000000,2019.0,1
12900000,2022.0,0
12200000,2022.0,0
12000000,2019.0,1
11400000,2022.0,0
11300000,2020.0,0
11100000,2022.0,0
10500000,2021.0,0
10300000,2016.0,1
9900000,2023.0,0
9900000,2019.0,1
9200000,2020.0,0
9100000,2018.0,1
8800000,2022.0,0
8400000,2022.0,0
7500000,2022.0,0
7400000,2020.0,0
7200000,2022.0,0
6400000,2023.0,0
6300000,2022.0,0
5800000,2023.0,0
5100000,2020.0,0
4800000,2022.0,0
4200000,2014.0,1
2600000,2021.0,0
2300000,2023.0,0
2100000,2021.0,0
1900000,2023.0,0
22000000,2013.0,1
21400000,2021.0,0
20900000,2018.0,1
20900000,2021.0,0
20500000,2020.0,0
19400000,2021.0,0
18200000,2020.0,0
16600000,2022.0,0
16500000,2020.0,0
13400000,2023.0,0
13200000,2023.0,0
13100000,2017.0,1
12700000,2020.0,0
12200000,2021.0,0
11200000,2023.0,0
11100000,2023.0,0
11100000,2017.0,1
11000000,2022.0,0
10500000,2021.0,0
10500000,2023.0,0
10300000,2019.0,1
9500000,2021.0,0
9500000,2019.0,1
9400000,2019.0,1
9200000,2020.0,0
9100000,2023.0,0
8900000,2020.0,0
8600000,2022.0,0
8400000,2022.0,0
7400000,2020.0,0
6000000,2023.0,0
5600000,2017.0,1
5500000,2019.0,1
4200000,2021.0,0
1100000,2023.0,0
34000000,2022.0,0
29200000,2016.0,1
27100000,2022.0,0
19400000,2023.0,0
19400000,2018.0,1
18700000,2018.0,1
17600000,2014.0,1
16900000,2018.0,1
13800000,2022.0,0
13100000,2023.0,0
12400000,2022.0,0
11100000,2023.0,0
11000000,2023.0,0
10900000,2022.0,0
10500000,2023.0,0
10300000,2017.0,1
9800000,2019.0,1
9600000,2017.0,1
9600000,2017.0,1
9600000,2018.0,1
9100000,2022.0,0
9000000,2017.0,1
8900000,2023.0,0
8900000,2022.0,0
8700000,2020.0,0
8600000,2022.0,0
8500000,2021.0,0
8300000,2022.0,0
7200000,2017.0,1
7200000,2010.0,1
7000000,2015.0,1
6500000,2023.0,0
6000000,2023.0,0
5900000,2019.0,1
5800000,2010.0,1
5500000,2023.0,0
5400000,2019.0,1
4800000,2022.0,0
4500000,2021.0,0
4500000,2018.0,1
4400000,2010.0,1
4200000,2020.0,0
4100000,2022.0,0
3900000,2019.0,1
1700000,2023.0,0
35400000,2022.0,0
28500000,2022.0,0
22700000,2017.0,1
19100000,2013.0,1
18500000,2020.0,0
15800000,2019.0,1
14300000,2022.0,0
13500000,2019.0,1
13200000,2019.0,1
12600000,2022.0,0
12100000,2022.0,0
11600000,2022.0,0
11600000,2019.0,1
11500000,2021.0,0
11200000,2015.0,1
11100000,2016.0,1
10700000,2019.0,1
10200000,2023.0,0
9600000,2018.0,1
9600000,2021.0,0
9500000,2015.0,1
9400000,2020.0,0
9300000,2016.0,1
8900000,2017.0,1
8800000,2018.0,1
8700000,2022.0,0
8500000,2023.0,0
8200000,2022.0,0
8000000,2021.0,0
7900000,2021.0,0
7800000,2022.0,0
7400000,2020.0,0
7400000,2022.0,0
7300000,2018.0,1
6900000,2022.0,0
6000000,2022.0,0
6000000,2023.0,0
5900000,2021.0,0
5700000,2023.0,0
5700000,2010.0,1
5300000,2019.0,1
4800000,2020.0,0
4800000,2010.0,1
4100000,2011.0,1
3100000,2023.0,0
2200000,2021.0,0
2200000,2023.0,0
2000000,2022.0,0
1900000,2023.0,0
27200000,2019.0,1
26200000,2017.0,1
26000000,2018.0,1
25700000,2022.0,0
22900000,2018.0,1
21300000,2023.0,0
17600000,2020.0,0
16900000,2020.0,0
16700000,2021.0,0
16000000,2021.0,0
16000000,2022.0,0
15200000,2022.0,0
15100000,2021.0,0
14600000,2018.0,1
14100000,2023.0,0
13600000,2010.0,1
11800000,2017.0,1
11600000,2019.0,1
10100000,2019.0,1
8800000,2021.0,0
8700000,2017.0,1
8600000,2019.0,1
8400000,2022.0,0
8400000,2018.0,1
8200000,2022.0,0
7500000,2023.0,0
7000000,2022.0,0
6600000,2018.0,1
6600000,2020.0,0
6400000,2011.0,1
5500000,2023.0,0
5500000,2021.0,0
5500000,2022.0,0
5200000,2022.0,0
4900000,2023.0,0
4700000,2018.0,1
4600000,2022.0,0
4600000,2016.0,1
4500000,2019.0,1
4400000,2021.0,0
4000000,2022.0,0
3900000,2022.0,0
2700000,2022.0,0
2000000,2020.0,0
31800000,2020.0,0
31100000,2023.0,0
24300000,2022.0,0
23800000,2023.0,0
23800000,2017.0,1
22500000,2019.0,1
18100000,2021.0,0
16900000,2022.0,0
16000000,2019.0,1
13600000,2021.0,0
13500000,2021.0,0
13400000,2021.0,0
13000000,2022.0,0
12800000,2020.0,0
12800000,2020.0,0
11800000,2019.0,1
11700000,2022.0,0
11500000,2019.0,1
11500000,2020.0,0
11000000,2020.0,0
10600000,2021.0,0
9400000,2020.0,0
9300000,2015.0,1
8800000,2022.0,0
8400000,2017.0,1
8300000,2016.0,1
7600000,2022.0,0
7400000,2017.0,1
7400000,2020.0,0
7300000,2022.0,0
7300000,2018.0,1
7200000,2018.0,1
7100000,2017.0,1
6800000,2023.0,0
6700000,2023.0,0
6500000,2021.0,0
6200000,2014.0,1
6000000,2022.0,0
5900000,2019.0,1
5900000,2020.0,0
5500000,2020.0,0
5400000,2023.0,0
5200000,2021.0,0
4700000,2019.0,1
4500000,2018.0,1
3900000,2020.0,0
3700000,2018.0,1
3700000,2023.0,0
3000000,2022.0,0
2200000,2022.0,0
1600000,2022.0,0
1600000,2022.0,0
1600000,2021.0,0
1300000,2015.0,1
800000,2020.0,0
69300000,2022.0,0
22600000,2021.0,0
19700000,2019.0,1
18800000,2018.0,1
18700000,2015.0,1
13700000,2016.0,1
13500000,2020.0,0
13300000,2020.0,0
12800000,2022.0,0
11900000,2020.0,0
11700000,2021.0,0
11400000,2018.0,1
11200000,2016.0,1
11100000,2019.0,1
9000000,2018.0,1
8400000,2023.0,0
8300000,2019.0,1
8100000,2019.0,1
7200000,2023.0,0
7000000,2019.0,1
6700000,2019.0,1
6500000,2014.0,1
6200000,2020.0,0
5800000,2020.0,0
5700000,2019.0,1
5400000,2020.0,0
5200000,2021.0,0
4600000,2017.0,1
4500000,2021.0,0
4400000,2022.0,0
4200000,2018.0,1
4000000,2015.0,1
3600000,2019.0,1
3500000,2017.0,1
3000000,2022.0,0
2900000,2020.0,0
2400000,2015.0,1
1800000,2023.0,0
1800000,2018.0,1
1600000,2019.0,1
21900000,2021.0,0
19800000,2019.0,1
19300000,2021.0,0
15200000,2014.0,1
13200000,2016.0,1
11500000,2020.0,0
11000000,2023.0,0
10900000,2020.0,0
10900000,2023.0,0
10800000,2022.0,0
10600000,2022.0,0
10100000,2018.0,1
9900000,2021.0,0
9500000,2019.0,1
9400000,2023.0,0
9200000,2010.0,1
9200000,2016.0,1
9200000,2022.0,0
8300000,2018.0,1
8200000,2020.0,0
8200000,2019.0,1
8100000,2023.0,0
7900000,2021.0,0
7500000,2017.0,1
7400000,2021.0,0
7100000,2018.0,1
7000000,2020.0,0
6800000,2023.0,0
6700000,2017.0,1
6700000,2022.0,0
6600000,2019.0,1
6400000,2017.0,1
6400000,2022.0,0
6300000,2021.0,0
6100000,2021.0,0
6100000,2022.0,0
6000000,2021.0,0
5800000,2019.0,1
5800000,2019.0,1
5700000,2019.0,1
5600000,2023.0,0
5500000,2019.0,1
5400000,2023.0,0
5300000,2021.0,0
5100000,2020.0,0
5000000,2020.0,0
4900000,2022.0,0
4900000,2020.0,0
4600000,2020.0,0
4500000,2020.0,0
4200000,2017.0,1
4200000,2020.0,0
4100000,2020.0,0
3900000,2021.0,0
3900000,2022.0,0
3400000,2021.0,0
3000000,2022.0,0
3000000,2020.0,0
2300000,2016.0,1
1900000,2023.0,0
1600000,2023.0,0
28500000,2020.0,0
24900000,2020.0,0
24700000,2020.0,0
22200000,2020.0,0
16200000,2020.0,0
14800000,2022.0,0
13000000,2019.0,1
12100000,2017.0,1
12000000,2019.0,1
11700000,2022.0,0
11600000,2016.0,1
10500000,2020.0,0
10100000,2020.0,0
10000000,2023.0,0
9800000,2021.0,0
9600000,2018.0,1
9200000,2016.0,1
8800000,2020.0,0
8400000,2017.0,1
8400000,2021.0,0
8200000,2018.0,1
8200000,2020.0,0
7900000,2022.0,0
7700000,2021.0,0
7700000,2020.0,0
7300000,2022.0,0
7200000,2020.0,0
7000000,2015.0,1
6900000,2018.0,1
6800000,2019.0,1
6800000,2018.0,1
6700000,2022.0,0
6700000,2022.0,0
6600000,2018.0,1
6600000,2018.0,1
6500000,2022.0,0
6400000,2021.0,0
6100000,2020.0,0
6000000,2018.0,1
6000000,2016.0,1
5900000,2022.0,0
5700000,2023.0,0
5700000,2020.0,0
5600000,2016.0,1
5400000,2015.0,1
5300000,2020.0,0
5200000,2022.0,0
5000000,2019.0,1
4800000,2019.0,1
4700000,2022.0,0
4000000,2018.0,1
3900000,2020.0,0
3900000,2016.0,1
3800000,2019.0,1
3600000,2018.0,1
3600000,2022.0,0
3300000,2023.0,0
3200000,2021.0,0
3200000,2022.0,0
3200000,2018.0,1
3100000,2022.0,0
3000000,2016.0,1
2300000,2023.0,0
1700000,2018.0,1
1600000,2022.0,0
1300000,2023.0,0
1300000,2019.0,1
49500000,2015.0,1
19400000,2019.0,1
18900000,2018.0,1
15500000,2020.0,0
14700000,2023.0,0
12300000,2022.0,0
11000000,2017.0,1
10900000,2023.0,0
10900000,2020.0,0
10500000,2023.0,0
10000000,2019.0,1
9800000,2021.0,0
9700000,2017.0,1
9400000,2019.0,1
9400000,2020.0,0
8900000,2022.0,0
8800000,2013.0,1
8500000,2019.0,1
8400000,2019.0,1
8300000,2022.0,0
8200000,2021.0,0
8100000,2019.0,1
7900000,2022.0,0
7900000,2023.0,0
7800000,2019.0,1
7700000,2022.0,0
7600000,2020.0,0
7500000,2018.0,1
7200000,2019.0,1
7200000,2023.0,0
7100000,2022.0,0
7000000,2021.0,0
7000000,2021.0,0
6900000,2019.0,1
6900000,2020.0,0
6500000,2018.0,1
6300000,2019.0,1
6200000,2021.0,0
6200000,2015.0,1
6200000,2021.0,0
6200000,2019.0,1
6200000,2020.0,0
6200000,2022.0,0
6100000,2017.0,1
6000000,2021.0,0
6000000,2023.0,0
6000000,2020.0,0
5900000,2018.0,1
5800000,2022.0,0
5800000,2019.0,1
5800000,2023.0,0
5700000,2010.0,1
5700000,2021.0,0
5700000,2020.0,0
5700000,2013.0,1
5500000,2017.0,1
5500000,2022.0,0
5400000,2016.0,1
4900000,2021.0,0
4900000,2015.0,1
4900000,2015.0,1
4600000,2020.0,0
4200000,2021.0,0
4200000,2023.0,0
4100000,2021.0,0
4100000,2023.0,0
4000000,2023.0,0
3600000,2022.0,0
3300000,2018.0,1
3200000,2021.0,0
2900000,2022.0,0
2900000,2018.0,1
2800000,2023.0,0
2800000,2021.0,0
2800000,2020.0,0
2600000,2021.0,0
2300000,2022.0,0
2300000,2018.0,1
2200000,2021.0,0
2000000,2016.0,1
1800000,2015.0,1
1400000,2023.0,0
1300000,2019.0,1
1200000,2019.0,1
500000,2018.0,1
75400000,2021.0,0
22100000,2021.0,0
20900000,2020.0,0
17300000,2019.0,1
17000000,2020.0,0
16300000,2022.0,0
14300000,2019.0,1
13800000,2022.0,0
12800000,2015.0,1
12000000,2020.0,0
10800000,2018.0,1
10300000,2018.0,1
10300000,2019.0,1
9700000,2022.0,0
9600000,2023.0,0
9400000,2020.0,0
9100000,2018.0,1
8800000,2019.0,1
8400000,2023.0,0
8100000,2022.0,0
8000000,2017.0,1
7900000,2022.0,0
7900000,2022.0,0
7800000,2019.0,1
7800000,2019.0,1
7300000,2022.0,0
7200000,2023.0,0
7200000,2016.0,1
6900000,2021.0,0
6800000,2021.0,0
6800000,2019.0,1
6700000,2023.0,0
6600000,2016.0,1
6500000,2022.0,0
6400000,2020.0,0
6300000,2022.0,0
6300000,2023.0,0
6300000,2019.0,1
6100000,2020.0,0
6000000,2020.0,0
5900000,2019.0,1
5900000,2021.0,0
5900000,2020.0,0
5800000,2018.0,1
5400000,2019.0,1
5400000,2020.0,0
5300000,2023.0,0
5300000,2019.0,1
5200000,2021.0,0
5200000,2018.0,1
5200000,2022.0,0
5100000,2018.0,1
5100000,2020.0,0
5100000,2017.0,1
5000000,2020.0,0
4900000,2020.0,0
4900000,2020.0,0
4800000,2022.0,0
4600000,2023.0,0
4500000,2021.0,0
4500000,2018.0,1
4400000,2021.0,0
4300000,2015.0,1
4200000,2019.0,1
4200000,2019.0,1
4000000,2021.0,0
4000000,2019.0,1
3900000,2018.0,1
3900000,2018.0,1
3800000,2022.0,0
3700000,2020.0,0
3700000,2020.0,0
3600000,2020.0,0
3400000,2019.0,1
3300000,2019.0,1
3300000,2021.0,0
3300000,2023.0,0
3100000,2023.0,0
2700000,2019.0,1
2500000,2020.0,0
2400000,2021.0,0
2100000,2022.0,0
1800000,2019.0,1
1200000,2023.0,0
900000,2022.0,0
400000,2019.0,1
18100000,2022.0,0
15900000,2022.0,0
14800000,2021.0,0
14700000,2020.0,0
13700000,2022.0,0
10400000,2016.0,1
10200000,2016.0,1
9000000,2017.0,1
8600000,2020.0,0
8600000,2018.0,1
8600000,2021.0,0
8500000,2022.0,0
8400000,2022.0,0
8000000,2022.0,0
7800000,2018.0,1
7500000,2019.0,1
7400000,2019.0,1
7400000,2018.0,1
7300000,2021.0,0
7200000,2020.0,0
7200000,2022.0,0
7000000,2022.0,0
6900000,2019.0,1
6800000,2020.0,0
6600000,2017.0,1
6200000,2022.0,0
6100000,2022.0,0
6000000,2020.0,0
6000000,2017.0,1
6000000,2020.0,0
5900000,2016.0,1
5900000,2023.0,0
5800000,2020.0,0
5800000,2022.0,0
5500000,2021.0,0
5500000,2018.0,1
5500000,2022.0,0
5400000,2020.0,0
5400000,2020.0,0
5300000,2015.0,1
5300000,2021.0,0
5300000,2017.0,1
5200000,2023.0,0
5200000,2018.0,1
5200000,2021.0,0
5100000,2020.0,0
5000000,2020.0,0
4900000,2022.0,0
4800000,2020.0,0
4800000,2018.0,1
4700000,2022.0,0
4700000,2021.0,0
4600000,2020.0,0
4600000,2023.0,0
4600000,2020.0,0
4500000,2022.0,0
4400000,2023.0,0
4400000,2023.0,0
4300000,2020.0,0
4300000,2020.0,0
4200000,2020.0,0
4100000,2020.0,0
4100000,2023.0,0
4100000,2022.0,0
3800000,2021.0,0
3800000,2021.0,0
3600000,2023.0,0
3500000,2021.0,0
3500000,2018.0,1
3400000,2018.0,1
3300000,2019.0,1
3000000,2023.0,0
2900000,2022.0,0
2900000,2021.0,0
2700000,2020.0,0
2700000,2019.0,1
2600000,2020.0,0
2500000,2019.0,1
2500000,2019.0,1
2400000,2016.0,1
2200000,2019.0,1
1800000,2017.0,1
1800000,2021.0,0
1700000,2020.0,0
1200000,2023.0,0
1200000,2016.0,1
1000000,2023.0,0
1000000,2020.0,0
900000,2019.0,1
400000,2021.0,0
64000000,2021.0,0
54300000,2018.0,1
38000000,2011.0,1
17600000,2022.0,0
17400000,2022.0,0
14700000,2019.0,1
10300000,2017.0,1
10000000,2017.0,1
9400000,2022.0,0
8600000,2014.0,1
8200000,2017.0,1
8100000,2017.0,1
7800000,2018.0,1
7800000,2020.0,0
7500000,2018.0,1
6900000,2018.0,1
6600000,2019.0,1
6400000,2020.0,0
6100000,2022.0,0
6100000,2019.0,1
6000000,2019.0,1
6000000,2015.0,1
5800000,2021.0,0
5800000,2022.0,0
5600000,2022.0,0
5600000,2018.0,1
5600000,2021.0,0
5500000,2016.0,1
5500000,2022.0,0
5500000,2019.0,1
5500000,2019.0,1
5300000,2018.0,1
5200000,2020.0,0
5100000,2017.0,1
5000000,2020.0,0
5000000,2016.0,1
4900000,2019.0,1
4800000,2019.0,1
4800000,2022.0,0
4800000,2019.0,1
4700000,2018.0,1
4700000,2020.0,0
4600000,2021.0,0
4500000,2017.0,1
4500000,2022.0,0
4500000,2022.0,0
4400000,2019.0,1
4400000,2023.0,0
4300000,2020.0,0
4200000,2023.0,0
4200000,2022.0,0
4100000,2023.0,0
4100000,2020.0,0
3900000,2019.0,1
3900000,2021.0,0
3900000,2020.0,0
3800000,2017.0,1
3700000,2020.0,0
3700000,2019.0,1
3700000,2023.0,0
3600000,2018.0,1
3500000,2020.0,0
3500000,2022.0,0
3500000,2022.0,0
3400000,2020.0,0
3300000,2020.0,0
3200000,2021.0,0
3200000,2019.0,1
3000000,2022.0,0
2800000,2020.0,0
2700000,2020.0,0
2700000,2020.0,0
2700000,2021.0,0
2500000,2020.0,0
2400000,2020.0,0
2400000,2022.0,0
2200000,2019.0,1
2000000,2017.0,1
1800000,2021.0,0
1700000,2018.0,1
1100000,2021.0,0
1000000,2018.0,1
1000000,2022.0,0
1000000,2019.0,1
900000,2020.0,0
900000,2020.0,0
900000,2023.0,0
900000,2022.0,0
500000,2017.0,1
400000,2021.0,0
34100000,2019.0,1
23200000,2019.0,1
22500000,2018.0,1
19700000,2022.0,0
15000000,2021.0,0
13400000,2019.0,1
12800000,2019.0,1
12800000,2018.0,1
10600000,2023.0,0
8400000,2020.0,0
8200000,2015.0,1
8100000,2015.0,1
8000000,2017.0,1
7900000,2016.0,1
7900000,2018.0,1
7800000,2023.0,0
7400000,2018.0,1
7300000,2017.0,1
7200000,2018.0,1
7000000,2018.0,1
6800000,2023.0,0
6700000,2023.0,0
6600000,2020.0,0
6600000,2021.0,0
6200000,2021.0,0
6200000,2015.0,1
6100000,2018.0,1
6000000,2021.0,0
5700000,2021.0,0
5400000,2019.0,1
5400000,2019.0,1
5300000,2023.0,0
5300000,2022.0,0
5200000,2017.0,1
5200000,2022.0,0
5000000,2021.0,0
4900000,2023.0,0
4900000,2020.0,0
4900000,2022.0,0
4900000,2019.0,1
4800000,2015.0,1
4800000,2021.0,0
4700000,2018.0,1
4700000,2019.0,1
4700000,2022.0,0
4700000,2015.0,1
4700000,2022.0,0
4600000,2021.0,0
4600000,2018.0,1
4600000,2019.0,1
4500000,2022.0,0
4500000,2022.0,0
4500000,2020.0,0
4500000,2020.0,0
4500000,2019.0,1
4400000,2020.0,0
4300000,2022.0,0
4300000,2022.0,0
4300000,2022.0,0
4300000,2018.0,1
4300000,2018.0,1
4200000,2022.0,0
4200000,2023.0,0
4100000,2021.0,0
4100000,2021.0,0
4000000,2019.0,1
4000000,2016.0,1
4000000,2021.0,0
4000000,2022.0,0
4000000,2020.0,0
3900000,2020.0,0
3800000,2022.0,0
3700000,2015.0,1
3700000,2017.0,1
3600000,2019.0,1
3600000,2021.0,0
3500000,2019.0,1
3500000,2020.0,0
3500000,2022.0,0
3500000,2021.0,0
3400000,2021.0,0
3400000,2022.0,0
3400000,2021.0,0
3400000,2023.0,0
3300000,2020.0,0
3300000,2020.0,0
3200000,2019.0,1
3100000,2022.0,0
2900000,2018.0,1
2900000,2022.0,0
2800000,2022.0,0
2800000,2019.0,1
2700000,2019.0,1
2700000,2021.0,0
2700000,2020.0,0
2700000,2023.0,0
2600000,2022.0,0
2600000,2018.0,1
2500000,2021.0,0
2400000,2017.0,1
2300000,2018.0,1
2300000,2019.0,1
2300000,2021.0,0
2200000,2020.0,0
2100000,2022.0,0
2100000,2016.0,1
2100000,2021.0,0
2100000,2022.0,0
2000000,2020.0,0
2000000,2020.0,0
2000000,2022.0,0
1900000,2021.0,0
1800000,2017.0,1
1700000,2016.0,1
1600000,2020.0,0
1500000,2017.0,1
1500000,2019.0,1
1300000,2021.0,0
1200000,2019.0,1
1200000,2016.0,1
1200000,2023.0,0
1100000,2014.0,1
900000,2017.0,1
800000,2019.0,1
700000,2023.0,0
400000,2020.0,0
400000,2015.0,1
400000,2019.0,1
42900000,2022.0,0
32200000,2022.0,0
30100000,2020.0,0
22100000,2020.0,0
16500000,2017.0,1
14700000,2018.0,1
12700000,2021.0,0
12000000,2022.0,0
10000000,2021.0,0
10000000,2019.0,1
9800000,2022.0,0
9100000,2022.0,0
8000000,2020.0,0
